match id,team1_id,team2_id,winner_id,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,toss_winner_team_id
9272402,33949,33928,33949,field,Me Ct Gd,Melbourne,2022-12-16,day/night match,Bg Bh Le,2022/23,440,1.25,1.48780487804878,171.8,50,161.2,33928
9272416,33935,33956,33935,bat,Ph Sm,Perth,2022-12-17,night match,Bg Bh Le,2022/23,23841,0.75,2.46341463414634,178.466666666667,60,143.833333333333,33935
9271744,47508,47494,47508,bat,R Pa Sm Co,Colombo,2022-12-17,day match,La Pr Le,2022/23,7041,0.75,0.51219512195122,145.727272727273,0,136.5,47508
9271751,47487,47480,47480,bat,R Pa Sm Co,Colombo,2022-12-17,night match,La Pr Le,2022/23,7041,1.42857142857143,0.506172839506173,164.538461538462,66.67,136.5,47487
9272423,33963,33942,33942,bat,Ds Sm Me,Melbourne,2022-12-18,night match,Bg Bh Le,2022/23,8252,1.33333333333333,1.95238095238095,163.4,100,157.5,33963
9271765,47480,47508,47480,bat,R Pa Sm Co,Colombo,2022-12-18,night match,La Pr Le,2022/23,7041,0.454545454545455,1.97560975609756,150.857142857143,66.67,129.933333333333,47480
9271758,47501,47494,47501,bat,R Pa Sm Co,Colombo,2022-12-18,day match,La Pr Le,2022/23,7041,0.909090909090909,1.48780487804878,156.153846153846,40,129.933333333333,47501
9271772,47487,47501,47501,field,R Pa Sm Co,Colombo,2022-12-19,day match,La Pr Le,2022/23,7041,0.6,0.506172839506173,160.357142857143,0,130.8,47501
9272430,33928,33935,33928,bat,Uy of Ta Sm Ln,Launceston,2022-12-19,night match,Bg Bh Le,2022/23,21076,0.615384615384615,0.405940594059406,177.533333333333,0,137,33928
9272437,33963,33914,33914,bat,Ae Ol,Adelaide,2022-12-20,night match,Bg Bh Le,2022/23,930,0.75,0.506172839506173,164.4,40,155.966666666667,33963
9271786,47480,47501,47501,bat,R Pa Sm Co,Colombo,2022-12-21,day match,La Pr Le,2022/23,7041,1,1,151.466666666667,33.33,130.266666666667,47480
9272451,33956,33928,33956,bat,Sy Ct Gd,Sydney,2022-12-22,night match,Bg Bh Le,2022/23,937,1.77777777777778,1,164.866666666667,33.33,152.5,33956
9388371,17982,17653,17653,field,By Ol Mt Mi,Mount Maunganui,2022-12-23,night match,Sr Sh,2022/23,17681,0.888888888888889,1.65573770491803,151.4,80,147.4,17653
9272465,33921,33914,33921,bat,Be Ct Gd Wa Be,Brisbane,2022-12-23,night match,Bg Bh Le,2022/23,1476,0.5,0.0123456790123456,160.8,66.67,162.6,33921
9388378,18570,18360,18570,field,Bn Re Wn,Wellington,2022-12-24,day match,Sr Sh,2022/23,825,2,61,163.333333333333,100,155.625,18360
9272486,33914,33935,33935,bat,Ph Sm,Perth,2022-12-26,night match,Bg Bh Le,2022/23,23841,1.15384615384615,0.753086419753086,165.4,0,143.230769230769,33914
9388385,17653,17583,17583,field,Hy Ol Ch,Christchurch,2022-12-26,night match,Sr Sh,2022/23,664,0.833333333333333,2.9047619047619,168.466666666667,100,155.866666666667,17583
9388399,18360,17982,17982,field,Jn Ds Ol Qn,Queenstown,2022-12-28,day match,Sr Sh,2022/23,11584,0.5,0.0123456790123456,162,66.67,148.75,17982
9272500,33956,33942,33956,field,Sy Ct Gd,Sydney,2022-12-28,night match,Bg Bh Le,2022/23,937,1,1,164.4,100,150.958333333333,33942
9388406,18360,17583,18360,field,Jn Ds Ol Qn,Queenstown,2022-12-29,day match,Sr Sh,2022/23,11584,0.266666666666667,0.024390243902439,159.066666666667,0,140.666666666667,17583
9388413,17653,17744,17744,bat,Pa Pk Nw Ph,New Plymouth,2022-12-30,day match,Sr Sh,2022/23,3135,0.647058823529412,1.95238095238095,166.066666666667,60,186,17653
9388420,17982,17744,17744,field,Pa Pk Nw Ph,New Plymouth,2022-12-31,day match,Sr Sh,2022/23,3135,0.470588235294118,1.97560975609756,143.666666666667,100,186.1,17744
9272528,33963,33928,33963,field,Ln Ss Ol Ay,Albury,2022-12-31,day/night match,Bg Bh Le,2022/23,6579,1.85714285714286,1,166.733333333333,50,0,33928
9388427,17653,18570,18570,bat,Hy Ol Ch,Christchurch,2023-01-01,day match,Sr Sh,2022/23,664,1.33333333333333,0.506172839506173,166.466666666667,40,155.666666666667,17653
9272556,33914,33928,33928,bat,Be Ol Ht,Hobart,2023-01-02,night match,Bg Bh Le,2022/23,6348,1.875,1.95238095238095,164.333333333333,66.67,152.166666666667,33914
9272563,33942,33949,33942,field,Me Ct Gd,Melbourne,2023-01-03,night match,Bg Bh Le,2022/23,440,1.36363636363636,0.506172839506173,158.133333333333,50,162.5,33949
9388441,18570,17982,17982,field,Bn Re Wn,Wellington,2023-01-04,day match,Sr Sh,2022/23,825,1,1.32786885245902,160.866666666667,66.67,154.777777777778,17982
9272584,33928,33914,33914,field,Ae Ol,Adelaide,2023-01-05,night match,Bg Bh Le,2022/23,930,0.625,1,179.2,50,155.6,33914
9457384,35790,40298,35790,field,Se Ba Nl Sm Mr,Dhaka,2023-01-06,night match,Bh Pr Le,2022/23,14188,0.888888888888889,0.0163934426229508,0,0,140.9,40298
9272591,33949,33956,33956,field,Me Ct Gd,Melbourne,2023-01-06,night match,Bg Bh Le,2022/23,440,0.785714285714286,1,167.4,0,158.9,33956
9457391,42573,40452,40452,field,Se Ba Nl Sm Mr,Dhaka,2023-01-07,day/night match,Bh Pr Le,2022/23,14188,1.4,1,164.125,100,142.866666666667,40452
9457398,47529,45072,45072,bat,Se Ba Nl Sm Mr,Dhaka,2023-01-07,night match,Bh Pr Le,2022/23,14188,1.28571428571429,101,149.333333333333,100,142.866666666667,47529
9440507,55,69,55,bat,Sa Ct An Sm Rt,Rajkot,2023-01-07,night match,Si La tr of Ia,2022/23,16820,1.16666666666667,1,170.733333333333,60,141.909090909091,55
9272612,33963,33956,33956,field,Sy Sd Sm,Sydney,2023-01-08,night match,Bg Bh Le,2022/23,20782,0.8,0.672131147540984,171.4,25,138.875,33956
9388469,17583,17653,17653,field,En Pk Or Ol Ad,Auckland,2023-01-08,day match,Sr Sh,2022/23,5081,0.833333333333333,1,154.866666666667,20,138.125,17653
9457412,42573,40424,40424,field,Se Ba Nl Sm Mr,Dhaka,2023-01-09,night match,Bh Pr Le,2022/23,14188,1,1,158.444444444444,50,147.933333333333,40424
9457405,40298,45072,45072,field,Se Ba Nl Sm Mr,Dhaka,2023-01-09,day/night match,Bh Pr Le,2022/23,14188,1.6,1.95238095238095,163.333333333333,0,147.933333333333,45072
9407600,48950,48733,48733,field,Ns Ce Tn,Cape Town,2023-01-10,day/night match,S0,2022/23,1231,2.5,1,0,0,0,48733
9272633,33921,33935,33935,field,Be Ct Gd Wa Be,Brisbane,2023-01-11,night match,Bg Bh Le,2022/23,1476,1.18181818181818,0.259259259259259,159.266666666667,20,162.636363636364,33935
9407607,48922,48936,48922,bat,Kd Dn,Durban,2023-01-11,day/night match,S0,2022/23,2127,0.714285714285714,1,0,0,137.266666666667,48922
9272640,33914,33949,33949,field,Me Ct Gd,Melbourne,2023-01-12,night match,Bg Bh Le,2022/23,440,1.55555555555556,1,168.6,33.33,159.666666666667,33949
9438274,216,76,76,field,He Ss Cb,Harare,2023-01-12,day match,Id tr of Ze,2022/23,1833,1.16666666666667,0.672131147540984,162.2,60,148.3,76
9407614,48929,48943,48929,field,St Gs Pk Ga,Gqeberha,2023-01-12,day/night match,S0,2022/23,1224,0.857142857142857,1,0,0,140.266666666667,48943
9388476,17653,17982,17653,field,Hy Ol Ch,Christchurch,2023-01-13,night match,Sr Sh,2022/23,664,1.33333333333333,0.672131147540984,161.133333333333,20,154.433333333333,17982
9407628,48733,48936,48936,field,Ns Ce Tn,Cape Town,2023-01-13,day/night match,S0,2022/23,1231,0.642857142857143,101,142,0,142.5,48936
9407621,48922,48950,48950,bat,Bd Pk Pl,Paarl,2023-01-13,day match,S0,2022/23,7230,0.55,101,190,0,0,48922
9457433,47529,40424,47529,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-13,day/night match,Bh Pr Le,2022/23,13530,1.42857142857143,1.32786885245902,153.8,100,152.428571428571,40424
9272647,33963,33935,33935,field,Sy Sd Sm,Sydney,2023-01-13,night match,Bg Bh Le,2022/23,20782,1.08333333333333,0.259259259259259,170.933333333333,50,137.8,33935
9407642,48922,48733,48733,field,Ns Ce Tn,Cape Town,2023-01-14,day/night match,S0,2022/23,1231,1,1,135.5,0,147.75,48733
9457454,40452,40424,40424,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-14,night match,Bh Pr Le,2022/23,13530,0.666666666666667,1,152.5,0,157,40452
9388483,17583,17744,17744,field,En Pk Or Ol Ad,Auckland,2023-01-14,day match,Sr Sh,2022/23,5081,0.642857142857143,0.344262295081967,153.4,66.67,133.222222222222,17744
9272654,33921,33914,33921,field,Ae Ol,Adelaide,2023-01-14,night match,Bg Bh Le,2022/23,930,0.722222222222222,1,160.266666666667,75,156.966666666667,33914
9272661,33942,33949,33942,field,Ds Sm Me,Melbourne,2023-01-14,night match,Bg Bh Le,2022/23,8252,1.2,1.48780487804878,157.333333333333,60,158.714285714286,33949
9407649,48936,48950,48936,bat,Kd Dn,Durban,2023-01-15,day match,S0,2022/23,2127,0.68421052631579,1,171,0,141.533333333333,48936
9438288,216,76,76,field,He Ss Cb,Harare,2023-01-15,day match,Id tr of Ze,2022/23,1833,1.5,0.672131147540984,159.2,40,145.363636363636,76
9272675,33956,33935,33956,field,Sy Ct Gd,Sydney,2023-01-15,night match,Bg Bh Le,2022/23,937,1,1,158.933333333333,20,149.5,33935
9272668,33963,33928,33928,bat,Be Ol Ht,Hobart,2023-01-15,day/night match,Bg Bh Le,2022/23,6348,0.923076923076923,0.51219512195122,167.333333333333,66.67,154.115384615385,33963
9457468,40424,40298,40298,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,night match,Bh Pr Le,2022/23,13530,0.615384615384615,1.48780487804878,163.384615384615,0,157.166666666667,40424
9407656,48733,48943,48943,field,St Gs Pk Ga,Gqeberha,2023-01-16,day/night match,S0,2022/23,1224,0.692307692307692,67.67,133,0,142.233333333333,48943
9457461,40452,45072,45072,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,day/night match,Bh Pr Le,2022/23,13530,1.33333333333333,1.48780487804878,153.285714285714,0,157.166666666667,40452
9407670,48922,48929,48922,field,Te Ws Sm Jg,Johannesburg,2023-01-17,day/night match,S0,2022/23,3569,0.6,0.33990099009901,125.333333333333,0,164.5,48929
9272689,33956,33914,33956,field,Il Ss Sm Cs Hr,Coffs Harbour,2023-01-17,night match,Bg Bh Le,2022/23,11206,1.44444444444444,4.80952380952381,157.8,75,151.5,33914
9407663,48950,48936,48950,field,Bd Pk Pl,Paarl,2023-01-17,day match,S0,2022/23,7230,1.42857142857143,0.507314910595537,146.333333333333,0,81.5,48936
9407684,48922,48929,48929,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,0.8,1,136,100,175.25,48929
9272696,33928,33935,33935,bat,Ph Sm,Perth,2023-01-18,night match,Bg Bh Le,2022/23,23841,1.15384615384615,0.672131147540984,180.333333333333,20,142.607142857143,33928
9407677,48733,48943,48943,field,Ns Ce Tn,Cape Town,2023-01-18,day match,S0,2022/23,1231,0.714285714285714,1,139.25,0,133.833333333333,48943
9457496,47529,35790,47529,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,night match,Bh Pr Le,2022/23,13530,1.83333333333333,0.801980198019802,158.181818181818,0,152.863636363636,35790
9457489,40298,40452,40298,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-19,day/night match,Bh Pr Le,2022/23,13530,3,1,159.454545454545,0,152.863636363636,40452
9272710,33914,33935,33935,bat,Ae Ol,Adelaide,2023-01-20,night match,Bg Bh Le,2022/23,930,0.769230769230769,0.259259259259259,161.6,0,156.266666666667,33914
9457503,40424,42573,42573,field,Zr Ad Cy Sm Cm,Chattogram,2023-01-20,day/night match,Bh Pr Le,2022/23,13530,1.14285714285714,1.95238095238095,161.357142857143,66.67,157.961538461538,42573
9407698,48936,48929,48929,bat,Kd Dn,Durban,2023-01-20,day/night match,S0,2022/23,2127,1.16666666666667,0.753657455297769,181.75,0,145.4,48936
9272717,33921,33928,33921,field,Be Ct Gd Wa Be,Brisbane,2023-01-20,night match,Bg Bh Le,2022/23,1476,0.866666666666667,1,160.066666666667,50,162.083333333333,33928
9272724,33956,33963,33956,bat,Sy Ct Gd,Sydney,2023-01-21,night match,Bg Bh Le,2022/23,937,1.3,4.80952380952381,164.333333333333,80,149.392857142857,33956
9388504,18360,17744,18360,field,Sn Ol Nn,Nelson,2023-01-21,day match,Sr Sh,2022/23,17373,0.307692307692308,0.259259259259259,160.4,0,0,17744
9407712,48943,48922,48922,field,St Gs Pk Ga,Gqeberha,2023-01-21,day/night match,S0,2022/23,1224,1.625,1.65048780487805,174,0,143.733333333333,48922
9272731,33921,33949,33921,bat,Be Ct Gd Wa Be,Brisbane,2023-01-22,day/night match,Bg Bh Le,2022/23,1476,0.923076923076923,1.48780487804878,161.533333333333,33.33,161.615384615385,33921
9407726,48943,48936,48943,field,St Gs Pk Ga,Gqeberha,2023-01-22,day/night match,S0,2022/23,1224,0.75,1.24390243902439,162.25,0,142.866666666667,48936
9407719,48929,48950,48950,bat,Bd Pk Pl,Paarl,2023-01-22,day match,S0,2022/23,7230,0.619047619047619,1.49019607843137,140.75,0,122.75,48929
9457517,35790,40424,35790,field,Se Ba Nl Sm Mr,Dhaka,2023-01-23,day/night match,Bh Pr Le,2022/23,14188,0.8,1.24390243902439,207,0,149.133333333333,40424
9388518,18570,17653,17653,field,Bn Re Wn,Wellington,2023-01-23,day match,Sr Sh,2022/23,825,0.545454545454545,1.48780487804878,160.8,80,153.05,17653
9407740,48943,48950,48950,bat,St Gs Pk Ga,Gqeberha,2023-01-24,day match,S0,2022/23,1224,0.736842105263158,1,171.8,0,141.3,48943
9457531,45072,47529,45072,field,Se Ba Nl Sm Mr,Dhaka,2023-01-24,day/night match,Bh Pr Le,2022/23,14188,0.307692307692308,0.753086419753086,170.857142857143,50,149.5,47529
9407747,48936,48922,48922,field,Te Ws Sm Jg,Johannesburg,2023-01-24,day/night match,S0,2022/23,3569,1.875,1,169.5,0,164.666666666667,48922
9272752,33914,33942,33942,field,Ds Sm Me,Melbourne,2023-01-24,night match,Bg Bh Le,2022/23,8252,0.6,0.259259259259259,159.333333333333,50,158.733333333333,33942
9272759,33928,33921,33928,field,Uy of Ta Sm Ln,Launceston,2023-01-25,day/night match,Bg Bh Le,2022/23,21076,1.16666666666667,0.506172839506173,175.466666666667,33.33,152.5,33921
9272766,33949,33963,33963,field,Me Ct Gd,Melbourne,2023-01-25,night match,Bg Bh Le,2022/23,440,1,1,164.6,66.67,154.933333333333,33963
9457545,45072,35790,35790,field,St Il Ct Sm,Sylhet,2023-01-27,day/night match,Bh Pr Le,2022/23,10961,0.571428571428571,1.19698537017881,171.125,0,163.25,35790
9440556,48,55,48,field,JA Il Sm Cx Ri,Ranchi,2023-01-27,night match,Nw Zd tr of Ia,2022/23,18038,0.954545454545455,0.259259259259259,170.666666666667,20,154,55
9457552,40424,47529,47529,field,St Il Ct Sm,Sylhet,2023-01-27,night match,Bh Pr Le,2022/23,10961,0.7,0.344262295081967,164.666666666667,0,163.25,47529
9457566,40424,45072,45072,bat,St Il Ct Sm,Sylhet,2023-01-28,night match,Bh Pr Le,2022/23,10961,1.6,0.259259259259259,165.133333333333,100,152.5,40424
9272780,33956,33935,33935,bat,Ph Sm,Perth,2023-01-28,night match,Bg Bh Le,2022/23,23841,1.4,1.24691358024691,166.733333333333,20,142.866666666667,33956
9457559,40298,42573,40298,field,St Il Ct Sm,Sylhet,2023-01-28,day/night match,Bh Pr Le,2022/23,10961,1.55555555555556,2.9047619047619,161.5,100,152.5,42573
9388539,17744,18360,18360,field,Uy Ol Dn,Dunedin,2023-01-29,day match,Sr Sh,2022/23,5396,2.2,1.97560975609756,185,80,181.785714285714,18360
9272787,33942,33921,33921,field,Ds Sm Me,Melbourne,2023-01-29,night match,Bg Bh Le,2022/23,8252,1.27272727272727,1.32786885245902,158.333333333333,40,158.6,33921
9457573,40452,35790,35790,field,St Il Ct Sm,Sylhet,2023-01-30,day/night match,Bh Pr Le,2022/23,10961,0.857142857142857,0.276315789473684,153.888888888889,0,156.6875,35790
9457580,45072,42573,45072,field,St Il Ct Sm,Sylhet,2023-01-30,night match,Bh Pr Le,2022/23,10961,0.555555555555556,3.85714285714286,163.5,0,156.6875,42573
9457594,42573,40298,40298,field,St Il Ct Sm,Sylhet,2023-01-31,night match,Bh Pr Le,2022/23,10961,0.571428571428571,0.344262295081967,162.923076923077,0,157.5,40298
9440570,55,48,55,bat,Na Mi Sm Ad,Ahmedabad,2023-02-01,night match,Nw Zd tr of Ia,2022/23,5893,0.954545454545455,2.9047619047619,175.8,80,154.666666666667,55
9407754,48733,48936,48936,field,Kd Dn,Durban,2023-02-02,day/night match,S0,2022/23,2127,0.65,1.95238095238095,145.6,0,141.833333333333,48936
9457601,47529,42573,47529,field,Se Ba Nl Sm Mr,Dhaka,2023-02-03,day/night match,Bh Pr Le,2022/23,14188,1.33333333333333,2.9047619047619,165.642857142857,100,152.333333333333,42573
9457622,45072,35790,35790,field,Se Ba Nl Sm Mr,Dhaka,2023-02-04,night match,Bh Pr Le,2022/23,14188,0.875,1,166.090909090909,0,155.6,35790
9407775,48733,48929,48929,field,St Pk Cn,Centurion,2023-02-04,day/night match,S0,2022/23,6327,1,0.344262295081967,148.833333333333,0,157.666666666667,48929
9272801,33921,33935,33935,bat,Ph Sm,Perth,2023-02-04,night match,Bg Bh Le,2022/23,23841,0.727272727272727,1,152.133333333333,20,143.9,33921
9457615,40424,40298,40298,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-04,day/night match,Bh Pr Le,2022/23,14188,0.666666666666667,0.0123456790123456,167.2,0,155.6,40424
9407789,48936,48929,48936,field,St Pk Cn,Centurion,2023-02-05,day/night match,S0,2022/23,6327,1.1875,0.344262295081967,170,0,158.125,48929
9388567,17583,18570,17583,field,Bn Re Wn,Wellington,2023-02-05,day match,Sr Sh,2022/23,825,1.125,0.344262295081967,153.933333333333,33.33,152.772727272727,18570
9388574,18360,17653,17653,field,Uy Ol Dn,Dunedin,2023-02-06,day match,Sr Sh,2022/23,5396,0.454545454545455,1,164,0,182.625,17653
9407796,48922,48733,48922,field,Te Ws Sm Jg,Johannesburg,2023-02-06,day/night match,S0,2022/23,3569,0.785714285714286,2.9047619047619,138.714285714286,0,168.5,48733
9457636,47529,40298,40298,field,Se Ba Nl Sm Mr,Dhaka,2023-02-07,night match,Bh Pr Le,2022/23,14188,0.857142857142857,0.801980198019802,167.533333333333,66.67,158.5,40298
9457629,40424,40452,40424,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-07,day/night match,Bh Pr Le,2022/23,14188,2.5,0.0476190476190476,164.133333333333,100,158.5,40424
9407803,48929,48950,48929,field,St Pk Cn,Centurion,2023-02-07,day/night match,S0,2022/23,6327,1,0.753086419753086,162,0,162.2,48950
9407810,48929,48950,48929,field,Te Ws Sm Jg,Johannesburg,2023-02-08,day/night match,S0,2022/23,3569,0.823529411764706,1,170,50,165,48950
9457643,42573,45072,45072,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-08,day/night match,Bh Pr Le,2022/23,14188,0.555555555555556,0.344262295081967,168.133333333333,66.67,154.4,42573
9457650,40424,35790,35790,bat,Se Ba Nl Sm Mr,Dhaka,2023-02-08,night match,Bh Pr Le,2022/23,14188,1,0.259259259259259,159.8,0,154.4,40424
9407817,48943,48922,48943,field,St Pk Cn,Centurion,2023-02-09,day/night match,S0,2022/23,6327,1.25,0.753086419753086,164.833333333333,0,167.916666666667,48922
9407824,48929,48943,48943,field,Te Ws Sm Jg,Johannesburg,2023-02-11,day/night match,S0,2022/23,3569,0.866666666666667,1,168.111111111111,100,160.583333333333,48943
9457678,45072,40298,40298,field,Se Ba Nl Sm Mr,Dhaka,2023-02-12,night match,Bh Pr Le,2022/23,14188,0.785714285714286,0.603960396039604,162.307692307692,100,148.6,40298
9457671,47529,35790,35790,field,Se Ba Nl Sm Mr,Dhaka,2023-02-12,day/night match,Bh Pr Le,2022/23,14188,1.375,0.603960396039604,167.266666666667,100,148.6,35790
9484481,40606,44904,40606,field,Mn Ct Sm,Multan,2023-02-13,night match,Pn Sr Le,2022/23,11192,0.857142857142857,0.753086419753086,166,25,0,44904
9457685,45072,35790,45072,field,Se Ba Nl Sm Mr,Dhaka,2023-02-14,night match,Bh Pr Le,2022/23,14188,1,0.603960396039604,159.642857142857,0,149.6,35790
9484495,40592,44904,44904,field,Mn Ct Sm,Multan,2023-02-15,night match,Pn Sr Le,2022/23,11192,0.571428571428571,0.672131147540984,176.2,25,174.5,44904
9484502,40564,40578,40578,field,Nl Sm Ki,Karachi,2023-02-16,night match,Pn Sr Le,2022/23,3422,1,1,167.866666666667,0,173.9,40578
9457692,45072,40298,40298,field,Se Ba Nl Sm Mr,Dhaka,2023-02-16,night match,Bh Pr Le,2022/23,14188,0.714285714285714,0.603960396039604,161.133333333333,50,153.433333333333,40298
9503878,293,202,202,bat,Zd Ct Sm Au Di,Abu Dhabi,2023-02-18,day match,An tr of Ud Ab Es,2022/23,13768,1,0.024390243902439,149.666666666667,0,136.566666666667,293
9484516,40592,40564,40592,field,Nl Sm Ki,Karachi,2023-02-18,night match,Pn Sr Le,2022/23,3422,0.75,1.95238095238095,170.333333333333,33.33,174.366666666667,40564
9484530,40564,40606,40564,field,Nl Sm Ki,Karachi,2023-02-19,night match,Pn Sr Le,2022/23,3422,0.692307692307692,0.344262295081967,164.533333333333,66.67,174.2,40606
9503885,202,293,293,field,Zd Ct Sm Au Di,Abu Dhabi,2023-02-19,day match,An tr of Ud Ab Es,2022/23,13768,1,61,161.538461538462,100,138.633333333333,293
9484537,40592,40550,40550,field,Nl Sm Ki,Karachi,2023-02-20,night match,Pn Sr Le,2022/23,3422,0.666666666666667,0.672131147540984,171.133333333333,0,170.466666666667,40550
9484544,40606,40592,40606,field,Nl Sm Ki,Karachi,2023-02-21,night match,Pn Sr Le,2022/23,3422,1.85714285714286,2.9047619047619,167.133333333333,50,172.5,40592
9484551,44904,40564,44904,field,Mn Ct Sm,Multan,2023-02-22,night match,Pn Sr Le,2022/23,11192,1.66666666666667,1.48780487804878,170.8,66.67,142.5,40564
9484565,40578,40592,40578,bat,Nl Sm Ki,Karachi,2023-02-24,night match,Pn Sr Le,2022/23,3422,1.1,1.95238095238095,175.733333333333,66.67,170.9,40578
9484572,40564,44904,40564,field,Nl Sm Ki,Karachi,2023-02-26,day match,Pn Sr Le,2022/23,3422,0.529411764705882,0.672131147540984,165,25,175.9,44904
9484579,40606,40550,40606,bat,Gi Sm Le,Lahore,2023-02-26,night match,Pn Sr Le,2022/23,3828,1.3,1.32786885245902,170.8,100,162.266666666667,40606
9484586,40606,40578,40606,bat,Gi Sm Le,Lahore,2023-02-27,night match,Pn Sr Le,2022/23,3828,1.16666666666667,1.32786885245902,175.533333333333,75,163.6,40606
9484600,40606,40592,40606,field,Gi Sm Le,Lahore,2023-03-02,night match,Pn Sr Le,2022/23,3828,1.1,3.85714285714286,178.733333333333,60,163.8,40592
9484614,40606,44904,40606,bat,Gi Sm Le,Lahore,2023-03-04,night match,Pn Sr Le,2022/23,3828,0.75,1.97560975609756,178.066666666667,40,162.066666666667,40606
9484628,40564,40592,40592,field,Ri Ct Sm,Rawalpindi,2023-03-06,night match,Pn Sr Le,2022/23,7020,1.28571428571429,1.95238095238095,164.4,50,0,40592
9484635,40550,40606,40550,bat,Ri Ct Sm,Rawalpindi,2023-03-07,day match,Pn Sr Le,2022/23,7020,0.833333333333333,0.603960396039604,185.4,0,166,40550
9484642,44904,40578,40578,field,Ri Ct Sm,Rawalpindi,2023-03-07,night match,Pn Sr Le,2022/23,7020,1.07142857142857,0.672131147540984,173.6,60,166,40578
9484656,40606,40578,40606,bat,Ri Ct Sm,Rawalpindi,2023-03-09,night match,Pn Sr Le,2022/23,7020,1.07692307692308,1.32786885245902,180.866666666667,80,187.5,40606
9459813,20,188,188,field,Zr Ad Cy Sm Cm,Chattogram,2023-03-09,day/night match,Ed tr of Bh,2022/23,13530,1.05,4.80952380952381,172.066666666667,100,157.964285714286,188
9484663,40550,44904,44904,bat,Ri Ct Sm,Rawalpindi,2023-03-10,night match,Pn Sr Le,2022/23,7020,0.75,1.48780487804878,186.066666666667,25,182.25,40550
9484670,44904,40592,44904,field,Ri Ct Sm,Rawalpindi,2023-03-11,night match,Pn Sr Le,2022/23,7020,1.88888888888889,1.95238095238095,177.666666666667,80,194.4,40592
9484677,40550,40578,40550,field,Ri Ct Sm,Rawalpindi,2023-03-12,day match,Pn Sr Le,2022/23,7020,0.615384615384615,0.672131147540984,191.133333333333,60,204.916666666667,40578
9484684,40564,40606,40564,bat,Gi Sm Le,Lahore,2023-03-12,night match,Pn Sr Le,2022/23,3828,0.230769230769231,0.506172839506173,162.666666666667,75,159.966666666667,40564
9459827,188,20,188,field,Se Ba Nl Sm Mr,Dhaka,2023-03-14,day/night match,Ed tr of Bh,2022/23,14188,0.842105263157895,0.506172839506173,158.266666666667,50,152.133333333333,20
9484691,44904,40606,44904,bat,Gi Sm Le,Lahore,2023-03-15,night match,Pn Sr Le,2022/23,3828,1.28571428571429,0.672131147540984,186.866666666667,40,160.966666666667,44904
9484712,40606,44904,40606,bat,Gi Sm Le,Lahore,2023-03-18,night match,Pn Sr Le,2022/23,3828,0.631578947368421,0.672131147540984,185.066666666667,60,156.4,40606
9377241,34,41,41,field,St Pk Cn,Centurion,2023-03-25,day match,Wt Is tr of Sh Aa,2022/23,6327,1.78571428571429,1.95238095238095,177.2,80,173.357142857143,41
9377248,41,34,34,field,St Pk Cn,Centurion,2023-03-26,day match,Wt Is tr of Sh Aa,2022/23,6327,0.583333333333333,0.51219512195122,170.333333333333,40,168.125,34
9539732,62,293,62,field,Sh Ct Sm,Sharjah,2023-03-27,night match,An tr of Ud Ab Es Mr 23,2022/23,5949,2.28571428571429,3.85714285714286,156.733333333333,100,139.466666666667,293
9490053,188,216,188,field,Zr Ad Cy Sm Cm,Chattogram,2023-03-27,day match,Id tr of Bh,2022/23,13530,2.66666666666667,1.95238095238095,161.6,0,157.9,216
9377255,41,34,41,field,Te Ws Sm Jg,Johannesburg,2023-03-28,night match,Wt Is tr of Sh Aa,2022/23,3569,0.6,0.344262295081967,174.2,40,157.071428571429,34
9516352,48334,30421,48334,field,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-01,night match,In Pr Le,2023,23498,0.882352941176471,1,181.090909090909,100,145.625,30421
9516345,30407,30400,30407,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-04-01,day/night match,In Pr Le,2023,7118,0.545454545454545,1.48780487804878,159.466666666667,33.33,209.5,30400
9516366,30435,30393,30393,field,M Cy Sm Bu,Bengaluru,2023-04-02,night match,In Pr Le,2023,4794,1,0.506172839506173,160.733333333333,0,0,30393
9516373,30414,48334,30414,field,MA Cm Sm Ck Ci,Chennai,2023-04-03,night match,In Pr Le,2023,2050,1.28571428571429,0.672131147540984,170.933333333333,0,150.277777777778,48334
9516380,30421,48341,48341,field,An Jy Sm Di,Delhi,2023-04-04,night match,In Pr Le,2023,2344,1.6,0.753086419753086,173.933333333333,0,139.966666666667,48341
9516387,30407,30428,30407,field,Ba Ct Sm Gi,Guwahati,2023-04-05,night match,In Pr Le,2023,20068,0.3,2.9047619047619,159.866666666667,33.33,144.318181818182,30428
